COG,commune,population,subvention_commune,subvention_EPCI_distributed,total_subventions,total_subventions_parHab
91121,Buno-Bonnevaux,523,0,18222,18222,34.8
91122,Bures-sur-Yvette,9481,134604,98481,233085,24.6
91129,Cerny,3425,34460,5033,39493,11.5
91130,Chalo-Saint-Mars,1042,0,2624,2624,2.5
91131,Chalou-Moulineux,380,0,957,957,2.5
91132,Chamarande,1104,0,7476,7476,6.8
91135,Champcueil,2873,0,4222,4222,1.5
91136,Champlan,2606,43950,27069,71019,27.3
91137,Champmotteux,360,0,907,907,2.5
91145,Chatignonville,71,0,179,179,2.5
91148,Chauffour-lès-Étréchy,135,0,914,914,6.8
91156,Cheptainville,2212,0,22221,22221,10.0
91159,Chevannes,1550,0,2278,2278,1.5
91161,Chilly-Mazarin,19981,552909,207548,760457,38.1
91174,Corbeil-Essonnes,53712,1854050,1064927,2918977,54.3
91175,Corbreuse,1675,0,9736,9736,5.8
91179,Le Coudray-Montceaux,4738,205085,93938,299023,63.1
91180,Courances,336,0,11706,11706,34.8
91184,Courdimanche-sur-Essonne,279,0,9721,9721,34.8
91186,Courson-Monteloup,570,0,2629,2629,4.6
91191,Crosne,9606,128686,108511,237197,24.7
91195,Dannemois,854,0,29754,29754,34.8
91198,D'Huison-Longueville,1532,0,2251,2251,1.5
91200,Dourdan,11068,135808,64335,200143,18.1
91201,Draveil,29824,758700,336898,1095598,36.7
91204,Écharcon,720,0,1058,1058,1.5
91207,Égly,7078,188750,71104,259854,36.7
91215,Épinay-sous-Sénart,11783,176792,133103,309895,26.3
91216,Épinay-sur-Orge,10626,138241,110375,248616,23.4
91223,Étampes,26601,305390,66994,372384,14.0
91225,Étiolles,3100,0,61462,61462,19.8
91226,Étréchy,6926,87833,46902,134735,19.5
91228,Évry-Courcouronnes,66700,2125385,1322435,3447820,51.7
91232,La Ferté-Alais,3663,0,5382,5382,1.5
91235,Fleury-Mérogis,13816,169250,138793,308043,22.3
91240,Fontaine-la-Rivière,182,0,458,458,2.5
91243,Fontenay-lès-Briis,2322,0,10711,10711,4.6
91244,Fontenay-le-Vicomte,1563,0,2297,2297,1.5
91247,La Forêt-le-Roi,493,0,2866,2866,5.8
91248,La Forêt-Sainte-Croix,153,0,385,385,2.5
91249,Forges-les-Bains,4138,38290,19088,57378,13.9
91272,Gif-sur-Yvette,22578,746196,234523,980719,43.4
91273,Gironville-sur-Essonne,762,0,26549,26549,34.8
91274,Gometz-la-Ville,1512,0,6975,6975,4.6
91275,Gometz-le-Châtel,2635,26331,27370,53701,20.4
91284,Les Granges-le-Roi,1187,0,6900,6900,5.8
91286,Grigny,26500,567348,525405,1092753,41.2
91292,Guibeville,929,0,9333,9333,10.0
91293,Guigneville-sur-Essonne,876,0,1287,1287,1.5
91294,Guillerval,812,0,2045,2045,2.5
91312,Igny,10571,328471,109804,438275,41.5
91315,Itteville,6674,94850,9807,104657,15.7
91318,Janville-sur-Juine,1997,14795,13523,28318,14.2
91319,Janvry,649,0,2994,2994,4.6
91326,Juvisy-sur-Orge,18978,343361,108548,451909,23.8
91330,Lardy,5572,79835,37733,117568,21.1
91332,Leudeville,1560,0,2292,2292,1.5
91333,Leuville-sur-Orge,4307,19382,43267,62649,14.5
91338,Limours,6408,113076,29559,142635,22.3
91339,Linas,7310,140735,75931,216666,29.6
91340,Lisses,7295,221393,144635,366028,50.2
91345,Longjumeau,20470,1106700,212627,1319327,64.5
91347,Longpont-sur-Orge,6456,60040,64856,124896,19.3
91359,Maisse,2804,0,97693,97693,34.8
91363,Marcoussis,8597,257002,89299,346301,40.3
91374,Marolles-en-Beauce,238,0,599,599,2.5
91376,Marolles-en-Hurepoix,5688,131711,57141,188852,33.2
91377,Massy,50597,6845625,525563,7371188,145.7
91378,Mauchamps,379,0,2567,2567,6.8
91386,Mennecy,16071,375756,23614,399370,24.9
91390,Le Mérévillois,3420,35750,8613,44363,13.0
91393,Mérobert,635,0,1599,1599,2.5
91399,Mespuits,188,0,473,473,2.5
91405,Milly-la-Forêt,4582,72340,159640,231980,50.6
91408,Moigny-sur-École,1311,0,45676,45676,34.8
91411,Les Molières,1935,0,8926,8926,4.6
91412,Mondeville,724,0,25225,25225,34.8
91414,Monnerville,377,0,949,949,2.5
91421,Montgeron,23890,217550,269866,487416,20.4
91425,Montlhéry,9238,113410,95957,209367,22.7
91432,Morangis,13773,459482,78777,538259,39.1
91433,Morigny-Champigny,4435,58358,11169,69527,15.7
91434,Morsang-sur-Orge,21161,145191,212580,357771,16.9
91435,Morsang-sur-Seine,584,0,11579,11579,19.8
91441,Nainville-les-Roches,521,0,766,766,1.5
91457,La Norville,4308,34800,43277,78077,18.1
91458,Nozay,4465,109310,46379,155689,34.9
91461,Ollainville,5361,44473,53856,98329,18.3
91463,Oncy-sur-École,1037,0,36130,36130,34.8
91468,Ormoy,2896,0,4255,4255,1.5
91469,Ormoy-la-Rivière,950,0,2393,2393,2.5
91471,Orsay,16655,753914,173000,926914,55.7
91473,Orveau,145,0,213,213,1.5
91477,Palaiseau,36067,1314242,374637,1688879,46.8
91479,Paray-Vieille-Poste,7956,200500,45506,246006,30.9
91482,Pecqueuse,567,0,2616,2616,4.6
91494,Le Plessis-Pâté,4107,97929,41258,139187,33.9
91495,Plessis-Saint-Benoist,327,0,824,824,2.5
91507,Prunay-sur-Essonne,312,0,10870,10870,34.8
91508,Puiselet-le-Marais,261,0,657,657,2.5
91511,Pussay,2182,0,5495,5495,2.5
91514,Quincy-sous-Sénart,9491,75715,107212,182927,19.3
91519,Richarville,388,0,2255,2255,5.8
91521,Ris-Orangis,30283,1064553,600409,1664962,55.0
91525,Roinville,1314,0,7638,7638,5.8
91526,Roinvilliers,110,0,277,277,2.5
91533,Saclas,1857,0,4677,4677,2.5
91534,Saclay,4380,83754,45496,129250,29.5
91538,Saint-Aubin,671,97574,6970,104544,155.8
91540,Saint-Chéron,5176,68261,30087,98348,19.0
91544,Saint-Cyr-la-Rivière,472,0,1189,1189,2.5
91546,Saint-Cyr-sous-Dourdan,957,0,5563,5563,5.8
91547,Saint-Escobille,465,0,1171,1171,2.5
91549,Sainte-Geneviève-des-Bois,35714,981990,358777,1340767,37.5
91552,Saint-Germain-lès-Arpajon,11577,109845,116301,226146,19.5
91553,Saint-Germain-lès-Corbeil,7471,72750,148125,220875,29.6
91556,Saint-Hilaire,402,0,1012,1012,2.5
91560,Saint-Jean-de-Beauregard,471,0,2173,2173,4.6
91568,Saint-Maurice-Montcouronne,1540,0,7104,7104,4.6
91570,Saint-Michel-sur-Orge,21536,480668,216347,697015,32.4
91573,Saint-Pierre-du-Perray,12071,76174,239327,315501,26.1
91577,Saintry-sur-Seine,5853,11610,116045,127655,21.8
91578,Saint-Sulpice-de-Favières,271,0,1835,1835,6.8
91579,Saint-Vrain,3046,0,4476,4476,1.5
91581,Saint-Yon,914,0,6189,6189,6.8
91587,Saulx-les-Chartreux,6611,97832,68670,166502,25.2
91589,Savigny-sur-Orge,37775,890972,216061,1107033,29.3
91593,Sermaise,1606,0,9335,9335,5.8
91599,Soisy-sur-École,1169,0,40729,40729,34.8
91600,Soisy-sur-Seine,7370,62362,146122,208484,28.3
91602,Souzy-la-Briche,484,0,3278,3278,6.8
91613,Congerville-Thionville,212,0,534,534,2.5
91617,Tigery,4359,63870,86424,150294,34.5
91619,Torfou,277,0,1876,1876,6.8
91629,Valpuiseaux,621,0,1564,1564,2.5
91630,Le Val-Saint-Germain,1550,0,9010,9010,5.8
91631,Varennes-Jarcy,2381,0,16814,16814,7.1
91634,Vaugrigneuse,1451,0,6693,6693,4.6
91635,Vauhallan,1954,78005,20297,98302,50.3
91639,Vayres-sur-Essonne,974,0,1431,1431,1.5
91645,Verrières-le-Buisson,14772,349084,153440,502524,34.0
91648,Vert-le-Grand,2348,0,3450,3450,1.5
91649,Vert-le-Petit,2716,0,3991,3991,1.5
91654,Videlles,584,0,20347,20347,34.8
91657,Vigneux-sur-Seine,31233,210500,352814,563314,18.0
91659,Villabé,5654,145952,112100,258052,45.6
91661,Villebon-sur-Yvette,10353,1352356,107539,1459895,141.0
91662,Villeconin,768,0,5201,5201,6.8
91665,La Ville-du-Bois,8140,193501,84552,278053,34.2
91666,Villejust,2502,42100,25989,68089,27.2
91667,Villemoisson-sur-Orge,7226,55787,72591,128378,17.8
91671,Villeneuve-sur-Auvers,595,0,4029,4029,6.8
91679,Villiers-le-Bâcle,1040,25315,10803,36118,34.7
91685,Villiers-sur-Orge,4576,104309,45970,150279,32.8
91687,Viry-Châtillon,31112,1432686,177951,1610637,51.8
91689,Wissous,6924,292557,71921,364478,52.6
91691,Yerres,28349,314554,320236,634790,22.4
91692,Les Ulis,25633,838778,266256,1105034,43.1
92002,Antony,64026,2726895,366209,3093104,48.3
92004,Asnières-sur-Seine,91457,3354611,523105,3877716,42.4
92007,Bagneux,43647,1529620,249647,1779267,40.8
92009,Bois-Colombes,29376,2396970,168021,2564991,87.3
92012,Boulogne-Billancourt,120205,10712839,687535,11400374,94.8
92014,Bourg-la-Reine,21140,989069,120914,1109983,52.5
92019,Châtenay-Malabry,35490,3559585,202992,3762577,106.0
92020,Châtillon,36224,1987980,207190,2195170,60.6
92022,Chaville,20198,893277,115526,1008803,49.9
92023,Clamart,56882,1913416,325347,2238763,39.4
92024,Clichy,65102,3135501,372363,3507864,53.9
92025,Colombes,90692,3692101,518730,4210831,46.4
92026,Courbevoie,81945,4055270,468700,4523970,55.2
92032,Fontenay-aux-Roses,24586,664802,140624,805426,32.8
92033,Garches,17705,635843,101267,737110,41.6
92035,La Garenne-Colombes,29828,1439300,170607,1609907,54.0
92036,Gennevilliers,50874,6677378,290983,6968361,137.0
92040,Issy-les-Moulineaux,67695,14237284,387194,14624478,216.0
92044,Levallois-Perret,68412,12114631,391295,12505926,182.8
92046,Malakoff,30183,678600,172637,851237,28.2
92047,Marnes-la-Coquette,1758,0,10055,10055,5.7
92048,Meudon,46722,1690525,267235,1957760,41.9
92049,Montrouge,46273,1099589,264667,1364256,29.5
92050,Nanterre,98119,5177781,561210,5738991,58.5
92051,Neuilly-sur-Seine,59200,2675393,338605,3013998,50.9
92060,Le Plessis-Robinson,28893,2532257,165259,2697516,93.4
92062,Puteaux,44198,1244720,252799,1497519,33.9
92063,Rueil-Malmaison,80842,3360278,462391,3822669,47.3
92064,Saint-Cloud,29859,3339839,170784,3510623,117.6
92071,Sceaux,20740,1233940,118626,1352566,65.2
92072,Sèvres,22782,705675,130306,835981,36.7
92073,Suresnes,48932,1963654,279876,2243530,45.8
92075,Vanves,28507,949935,163051,1112986,39.0
92076,Vaucresson,8506,252508,48652,301160,35.4
92077,Ville-d'Avray,10871,548228,62179,610407,56.2
92078,Villeneuve-la-Garenne,25566,2166835,146229,2313064,90.5
93001,Aubervilliers,89489,4402506,511849,4914355,54.9
93005,Aulnay-sous-Bois,86360,7488527,493952,7982479,92.4
93006,Bagnolet,41776,1330566,238946,1569512,37.6
93007,Le Blanc-Mesnil,59912,1400732,342678,1743410,29.1
93008,Bobigny,55270,2892858,316127,3208985,58.1
93010,Bondy,51066,1034450,292081,1326531,26.0
93013,Le Bourget,15052,625613,86093,711706,47.3
93014,Clichy-sous-Bois,29551,2046554,169022,2215576,75.0
93015,Coubron,5156,38950,29491,68441,13.3
93027,La Courneuve,47086,984385,269317,1253702,26.6
93029,Drancy,71312,1711241,407882,2119123,29.7
93030,Dugny,11723,222045,67052,289097,24.7
93031,Épinay-sur-Seine,53564,713170,306369,1019539,19.0
93032,Gagny,40790,1135977,233306,1369283,33.6
93033,Gournay-sur-Marne,7101,127003,40615,167618,23.6
93039,L'Île-Saint-Denis,8682,432084,49658,481742,55.5
93045,Les Lilas,23262,755824,133051,888875,38.2
93046,Livry-Gargan,46507,1114547,266005,1380552,29.7
93047,Montfermeil,28257,356947,161621,518568,18.4
93048,Montreuil,110758,4162556,633501,4796057,43.3
93049,Neuilly-Plaisance,21914,415260,125341,540601,24.7
93050,Neuilly-sur-Marne,38799,941537,221918,1163455,30.0
93051,Noisy-le-Grand,71632,1009919,409712,1419631,19.8
93053,Noisy-le-Sec,45915,1020789,262619,1283408,28.0
93055,Pantin,60954,2045557,348638,2394195,39.3
93057,Les Pavillons-sous-Bois,24872,1211836,142260,1354096,54.4
93059,Pierrefitte-sur-Seine,33670,1060201,0,1060201,31.5
93061,Le Pré-Saint-Gervais,16733,427239,95707,522946,31.3
93062,Le Raincy,14778,0,84525,84525,5.7
93063,Romainville,35314,385520,201985,587505,16.6
93064,Rosny-sous-Bois,45947,1969416,262802,2232218,48.6
93066,Saint-Denis,115237,5920392,659119,6579511,57.1
93070,Saint-Ouen-sur-Seine,53041,2864487,303378,3167865,59.7
93071,Sevran,51640,2024191,295365,2319556,44.9
93072,Stains,40600,1066897,232219,1299116,32.0
93073,Tremblay-en-France,38210,10229526,218549,10448075,273.4
93074,Vaujours,7743,110085,44288,154373,19.9
93077,Villemomble,29973,1625706,171436,1797142,60.0
93078,Villepinte,39647,1310568,226768,1537336,38.8
93079,Villetaneuse,12432,208610,71107,279717,22.5
94001,Ablon-sur-Seine,6029,32000,34484,66484,11.0
94002,Alfortville,45569,1611525,260640,1872165,41.1
94003,Arcueil,21868,761445,125078,886523,40.5
94004,Boissy-Saint-Léger,17335,144031,99151,243182,14.0
94011,Bonneuil-sur-Marne,18340,643193,104899,748092,40.8
94015,Bry-sur-Marne,18095,305770,103498,409268,22.6
94016,Cachan,30526,1526074,174599,1700673,55.7
94017,Champigny-sur-Marne,78367,1366072,448235,1814307,23.2
94018,Charenton-le-Pont,28756,785149,164475,949624,33.0
94019,Chennevières-sur-Marne,18295,297401,104642,402043,22.0
94021,Chevilly-Larue,19813,1726034,113324,1839358,92.8
94022,Choisy-le-Roi,46122,673629,263803,937432,20.3
94028,Créteil,92859,8669164,531124,9200288,99.1
94033,Fontenay-sous-Bois,52646,1519275,301119,1820394,34.6
94034,Fresnes,29298,937470,167575,1105045,37.7
94037,Gentilly,18883,652577,108005,760582,40.3
94038,L'Haÿ-les-Roses,31338,683947,179243,863190,27.5
94041,Ivry-sur-Seine,64526,3890169,369068,4259237,66.0
94042,Joinville-le-Pont,20784,966109,118878,1084987,52.2
94043,Le Kremlin-Bicêtre,23678,650951,135431,786382,33.2
94044,Limeil-Brévannes,27806,273457,159042,432499,15.6
94046,Maisons-Alfort,57422,2969135,328436,3297571,57.4
94047,Mandres-les-Roses,4876,58322,27889,86211,17.7
94048,Marolles-en-Brie,4685,67750,26797,94547,20.2
94052,Nogent-sur-Marne,32998,1003584,188738,1192322,36.1
94053,Noiseau,4619,29426,26419,55845,12.1
94054,Orly,24488,745347,140064,885411,36.2
94055,Ormesson-sur-Marne,10589,239750,60566,300316,28.4
94056,Périgny,2744,0,15695,15695,5.7
94058,Le Perreux-sur-Marne,34654,570249,198210,768459,22.2
94059,Le Plessis-Trévise,21096,915382,120662,1036044,49.1
94060,La Queue-en-Brie,12074,81100,69059,150159,12.4
94065,Rungis,5669,1035465,32425,1067890,188.4
94067,Saint-Mandé,21223,496679,121389,618068,29.1
94068,Saint-Maur-des-Fossés,76010,2513566,434753,2948319,38.8
94069,Saint-Maurice,14411,142873,82426,225299,15.6
94070,Santeny,3958,68453,22639,91092,23.0
94071,Sucy-en-Brie,27593,1117562,157823,1275385,46.2
94073,Thiais,32006,1284710,183064,1467774,45.9
94074,Valenton,14453,264629,82667,347296,24.0
94075,Villecresnes,11650,161185,66634,227819,19.6
94076,Villejuif,58142,1590446,332554,1923000,33.1
94077,Villeneuve-le-Roi,20871,173188,119376,292564,14.0
94078,Villeneuve-Saint-Georges,36170,284463,206881,491344,13.6
94079,Villiers-sur-Marne,32547,627610,186159,813769,25.0
94080,Vincennes,48368,2012345,276650,2288995,47.3
94081,Vitry-sur-Seine,95282,3876404,544983,4421387,46.4
95002,Ableiges,1109,0,50954,50954,45.9
95008,Aincourt,870,4600,5500,10100,11.6
95011,Ambleville,390,0,2465,2465,6.3
95012,Amenucourt,208,0,1315,1315,6.3
95014,Andilly,2691,0,4693,4693,1.7
95018,Argenteuil,107135,4276873,612778,4889651,45.6
95019,Arnouville,14898,457691,184757,642448,43.1
95023,Arronville,619,0,16339,16339,26.4
95024,Arthies,267,0,1688,1688,6.3
95026,Asnières-sur-Oise,3128,0,18085,18085,5.8
95028,Attainville,1834,4200,3198,7398,4.0
95039,Auvers-sur-Oise,6820,139536,180014,319550,46.9
95040,Avernes,866,6800,39789,46589,53.8
95042,Baillet-en-France,1947,17270,11257,28527,14.7
95046,Banthelu,148,0,936,936,6.3
95051,Beauchamp,9506,149300,28818,178118,18.7
95052,Beaumont-sur-Oise,9931,511837,35378,547215,55.1
95054,Le Bellay-en-Vexin,219,0,10062,10062,45.9
95055,Bellefontaine,471,0,2723,2723,5.8
95056,Belloy-en-France,2239,70166,12945,83111,37.1
95058,Bernes-sur-Oise,2703,14500,9629,24129,8.9
95059,Berville,370,0,17000,17000,45.9
95060,Bessancourt,8521,86554,25832,112386,13.2
95061,Béthemont-la-Forêt,426,0,2770,2770,6.5
95063,Bezons,34314,632279,48552,680831,19.8
95074,Boisemont,883,0,26327,26327,29.8
95078,Boissy-l'Aillerie,2114,0,97130,97130,45.9
95088,Bonneuil-en-France,1179,0,14621,14621,12.4
95091,Bouffémont,6565,152746,11449,164195,25.0
95094,Bouqueval,306,0,3795,3795,12.4
95101,Bray-et-Lû,957,0,6050,6050,6.3
95102,Bréançon,425,0,19527,19527,45.9
95110,Brignancourt,243,0,11165,11165,45.9
95116,Bruyères-sur-Oise,4907,47573,17481,65054,13.3
95119,Buhy,327,0,2067,2067,6.3
95120,Butry-sur-Oise,2242,0,59178,59178,26.4
95127,Cergy,69578,1881185,2074469,3955654,56.9
95134,Champagne-sur-Oise,5022,64183,17890,82073,16.3
95139,La Chapelle-en-Vexin,316,0,1998,1998,6.3
95141,Charmont,33,0,209,209,6.3
95142,Chars,2017,0,92673,92673,45.9
95144,Châtenay-en-France,73,0,422,422,5.8
95149,Chaumontel,3340,54849,19311,74160,22.2
95150,Chaussy,634,9005,4008,13013,20.5
95151,Chauvry,297,0,1931,1931,6.5
95154,Chennevières-lès-Louvres,294,0,3646,3646,12.4
95157,Chérence,128,0,809,809,6.3
95166,Cléry-en-Vexin,467,0,21457,21457,45.9
95169,Commeny,648,0,29773,29773,45.9
95170,Condécourt,557,0,25592,25592,45.9
95176,Cormeilles-en-Parisis,27086,611540,82112,693652,25.6
95177,Cormeilles-en-Vexin,1294,20814,59454,80268,62.0
95181,Courcelles-sur-Viosne,307,0,14105,14105,45.9
95183,Courdimanche,7111,87630,212015,299645,42.1
95197,Deuil-la-Barre,22903,226183,39940,266123,11.6
95199,Domont,16075,391036,28033,419069,26.1
95203,Eaubonne,25934,476549,78620,555169,21.4
95205,Écouen,7173,271754,88956,360710,50.3
95210,Enghien-les-Bains,11594,469727,20219,489946,42.3
95211,Ennery,2313,0,61052,61052,26.4
95212,Épiais-lès-Louvres,141,0,1749,1749,12.4
95213,Épiais-Rhus,607,0,16022,16022,26.4
95214,Épinay-Champlâtreux,58,0,335,335,5.8
95218,Éragny,18723,229001,558227,787228,42.0
95219,Ermont,29189,480636,88488,569124,19.5
95229,Ézanville,9789,153600,17071,170671,17.4
95241,Fontenay-en-Parisis,2220,0,27531,27531,12.4
95250,Fosses,10249,426506,127103,553609,54.0
95252,Franconville,38024,1199697,115271,1314968,34.6
95253,Frémainville,502,5000,23065,28065,55.9
95254,Frémécourt,535,3800,24581,28381,53.0
95256,Frépillon,3327,69190,10086,79276,23.8
95257,La Frette-sur-Seine,4587,150547,13906,164453,35.9
95258,Frouville,347,0,9159,9159,26.4
95268,Garges-lès-Gonesse,42388,673158,525674,1198832,28.3
95270,Genainville,521,1413,3293,4706,9.0
95271,Génicourt,515,0,13593,13593,26.4
95277,Gonesse,26959,584427,334332,918759,34.1
95280,Goussainville,30952,761690,383851,1145541,37.0
95287,Grisy-les-Plâtres,706,13470,32438,45908,65.0
95288,Groslay,8378,214059,14610,228669,27.3
95295,Guiry-en-Vexin,151,0,6938,6938,45.9
95298,Haravilliers,582,0,26741,26741,45.9
95301,Haute-Isle,291,0,1840,1840,6.3
95303,Le Heaulme,206,0,9465,9465,45.9
95304,Hédouville,280,0,7391,7391,26.4
95306,Herblay-sur-Seine,31818,416220,96457,512677,16.1
95308,Hérouville-en-Vexin,569,0,15019,15019,26.4
95309,Hodent,225,0,1422,1422,6.3
95313,L'Isle-Adam,12302,237800,79986,317786,25.8
95316,Jagny-sous-Bois,272,0,1573,1573,5.8
95323,Jouy-le-Moutier,17411,99231,519109,618340,35.5
